version,company_name,industry,market_cap,goal,impact
Previous,Arab Banking Corp.,Banks,107.051637,03 - Health,-191.51934805679957
Previous,Arab Banking Corp.,Banks,107.051637,13 - Climate change,-156.87910008116702
Previous,Bank Al Etihad,Banks,352.0433280000001,03 - Health,-191.51934805679954
Previous,Bank Al Etihad,Banks,352.0433280000001,13 - Climate change,-175.00296102868407
Previous,Arab Jordan Investment Bank Company PSC,Banks,251.761755,03 - Health,-191.51934805679954
Previous,Arab Jordan Investment Bank Company PSC,Banks,251.761755,13 - Climate change,-161.13635218272213
Previous,Dar Al Dawa Development & Investment Co. Ltd.,Pharmaceuticals,40.5498625,03 - Health,59816542.94102997
Previous,Dar Al Dawa Development & Investment Co. Ltd.,Pharmaceuticals,40.5498625,13 - Climate change,-1407.4534939999999
Previous,Bank of Jordan,Banks,544.42598,03 - Health,-190.83604259163036
Previous,Bank of Jordan,Banks,544.42598,13 - Climate change,-159.83761667175725
Previous,Cairo Amman Bank,Banks,281.380785,03 - Health,-191.51934805679954
Previous,Cairo Amman Bank,Banks,281.380785,13 - Climate change,-179.5720776661633
Previous,The Housing Bank for Trade & Finance,Banks,1332.85635,03 - Health,-191.51934805679952
Previous,The Housing Bank for Trade & Finance,Banks,1332.85635,13 - Climate change,-167.27651731405945
Previous,Jordan Commercial Bank,Banks,116.783604,03 - Health,-191.51934805679954
Previous,Jordan Commercial Bank,Banks,116.783604,13 - Climate change,-172.37614665734836
Previous,Investbank Co. PSC,Banks,172.07246,03 - Health,-191.51934805679954
Previous,Investbank Co. PSC,Banks,172.07246,13 - Climate change,-180.7240591893697
Previous,JORDAN KUWAIT BANK COMPANY P.S.C.,Banks,304.6528800000001,03 - Health,-191.51934805679954
Previous,JORDAN KUWAIT BANK COMPANY P.S.C.,Banks,304.6528800000001,13 - Climate change,-163.57517266397105
Previous,JORDAN AHLI BANK PSC,Banks,217.91707672,03 - Health,-191.51934805679952
Previous,JORDAN AHLI BANK PSC,Banks,217.91707672,13 - Climate change,-188.66324194637224
Previous,Jordan Islamic Bank,Banks,868.8248800000001,03 - Health,-117.21186033465835
Previous,Jordan Islamic Bank,Banks,868.8248800000001,13 - Climate change,-97.07096335203725
Previous,SOCIETE GENERALE DE BANQUE - JORDANIE P.S.C.,Banks,201.69149,03 - Health,-191.51934805679954
Previous,SOCIETE GENERALE DE BANQUE - JORDANIE P.S.C.,Banks,201.69149,13 - Climate change,-313.489424055822
Previous,AHLI UNITED BANK B.S.C.,Banks,7335.44,03 - Health,-264.58633778874895
Previous,AHLI UNITED BANK B.S.C.,Banks,7335.44,13 - Climate change,-323.4114631334123
Previous,Bahrain Islamic Bank B.S.C.,Banks,249.779752215,03 - Health,-191.51934805679957
Previous,Bahrain Islamic Bank B.S.C.,Banks,249.779752215,13 - Climate change,-457.567772612148
Previous,BBK BSC,Banks,1807.6523969999998,03 - Health,-409.2016538870307
Previous,BBK BSC,Banks,1807.6523969999998,13 - Climate change,-466.0948888690327
Previous,"Textmunication Holdings, Inc.",Technology,3.27536,03 - Health,-13.195113336777482
Previous,"Textmunication Holdings, Inc.",Technology,3.27536,13 - Climate change,-374.5562273459865
Previous,National Bank of Bahrain,Banks,2819.659794,03 - Health,-191.51934805679954
Previous,National Bank of Bahrain,Banks,2819.659794,13 - Climate change,-218.17829641056818
Previous,"MATCH GROUP, INC.",Technology,21094.4,03 - Health,-11.425012026807783
Previous,"MATCH GROUP, INC.",Technology,21094.4,13 - Climate change,-300.03922826202347
Previous,MTY Food Group Inc.,Restaurants,984.07849703,03 - Health,-365.568114490791
Previous,MTY Food Group Inc.,Restaurants,984.07849703,13 - Climate change,-1578.0582176629614
Previous,"BANCO DE VENEZUELA, S.A. BANCO UNIVERSAL",Banks,4308.014088,03 - Health,-191.51934805679954
Previous,"BANCO DE VENEZUELA, S.A. BANCO UNIVERSAL",Banks,4308.014088,13 - Climate change,-177.10367648622392
Previous,Banco Provincial SA,Banks,3651.9499659999997,03 - Health,-191.51934805679954
Previous,Banco Provincial SA,Banks,3651.9499659999997,13 - Climate change,-1571.2005778843838
Previous,"Ping An Bank Co., Ltd.",Banks,53879.5036,03 - Health,-76.7303965519118
Previous,"Ping An Bank Co., Ltd.",Banks,53879.5036,13 - Climate change,-281.4378356174739
Previous,China Traditional Chinese Medicine Holdings Co. Limited,Pharmaceuticals,2481.77475,03 - Health,-348.71906112681484
Previous,China Traditional Chinese Medicine Holdings Co. Limited,Pharmaceuticals,2481.77475,13 - Climate change,-4434.9070347753595
Previous,"ULURU, Inc.",Pharmaceuticals,5.92974,03 - Health,-324.3203163285445
Previous,"ULURU, Inc.",Pharmaceuticals,5.92974,13 - Climate change,-1298.3303554794554
Previous,PT Fast Food Indonesia Tbk,Restaurants,313.049369621,03 - Health,-68.11652299888611
Previous,PT Fast Food Indonesia Tbk,Restaurants,313.049369621,13 - Climate change,-4561.071306932463
Previous,"PAPA JOHN'S INTERNATIONAL, INC.",Restaurants,2848.99,03 - Health,-181.78138437805174
Previous,"PAPA JOHN'S INTERNATIONAL, INC.",Restaurants,2848.99,13 - Climate change,-2135.965498880765
Previous,Akita Drilling Ltd.,Oil & Gas Drilling,14.661349887300002,03 - Health,-950.4693375187535
Previous,Akita Drilling Ltd.,Oil & Gas Drilling,14.661349887300002,13 - Climate change,-2898.387946942942
Previous,"Coco's Japan Co., Ltd.",Restaurants,354.516742425,03 - Health,-114.45500532153132
Previous,"Coco's Japan Co., Ltd.",Restaurants,354.516742425,13 - Climate change,-1801.2846747436138
Previous,"ANI PHARMACEUTICALS, INC.",Pharmaceuticals,359.087,03 - Health,72191653.41100393
Previous,"ANI PHARMACEUTICALS, INC.",Pharmaceuticals,359.087,13 - Climate change,-1154.8927970000002
Previous,"LANNETT COMPANY, INC.",Pharmaceuticals,281.6790000000001,03 - Health,10275859.061926713
Previous,"LANNETT COMPANY, INC.",Pharmaceuticals,281.6790000000001,13 - Climate change,-1569.9693350000005
Previous,"PLENUS Co., Ltd.",Restaurants,602.0438174249998,03 - Health,-291.47782424627303
Previous,"PLENUS Co., Ltd.",Restaurants,602.0438174249998,13 - Climate change,-1450.7016791323206
Previous,ASTRAZENECA PLC,Pharmaceuticals,127361.332525,03 - Health,111121802.02032456
Previous,ASTRAZENECA PLC,Pharmaceuticals,127361.332525,13 - Climate change,-679.6998396364012
Previous,BANCO DE GALICIA Y BUENOS AIRES S.A.,Banks,1527.96369,03 - Health,-191.51934805679954
Previous,BANCO DE GALICIA Y BUENOS AIRES S.A.,Banks,1527.96369,13 - Climate change,-478.1134039498696
Previous,National Development Bank Plc,Banks,100.17369136,03 - Health,-191.51934805679954
Previous,National Development Bank Plc,Banks,100.17369136,13 - Climate change,-993.7491089328648
Previous,OCBC Wing Hang Bank Limited,Banks,4843.527386399999,03 - Health,-191.51934805679954
Previous,OCBC Wing Hang Bank Limited,Banks,4843.527386399999,13 - Climate change,-177.10367648622392
Previous,Nuvo Pharmaceuticals Inc.,Pharmaceuticals,7.991680737699999,03 - Health,56240624.29063102
Previous,Nuvo Pharmaceuticals Inc.,Pharmaceuticals,7.991680737699999,13 - Climate change,-1816.4439099999995
Previous,"Hachi-Ban Co., Ltd.",Restaurants,78.10270566749998,03 - Health,-365.568114490791
Previous,"Hachi-Ban Co., Ltd.",Restaurants,78.10270566749998,13 - Climate change,-1941.2263219293764
Previous,"Harbin Pharmaceutical Group Co., Ltd.",Pharmaceuticals,1148.0765964000002,03 - Health,14923453.22903431
Previous,"Harbin Pharmaceutical Group Co., Ltd.",Pharmaceuticals,1148.0765964000002,13 - Climate change,-1509.0710100000197
Previous,LIVZON PHARMACEUTICAL GROUP INC.,Pharmaceuticals,3620.368728,03 - Health,18660966.91197519
Previous,LIVZON PHARMACEUTICAL GROUP INC.,Pharmaceuticals,3620.368728,13 - Climate change,-12704.250175978366
Previous,LAPIDOTH CAPITAL LTD,Oil & Gas Drilling,540.18435716,03 - Health,-950.4693375187535
Previous,LAPIDOTH CAPITAL LTD,Oil & Gas Drilling,540.18435716,13 - Climate change,-10426.200507401558
Previous,"SHINPOONG PHARMACEUTICAL CO.,LTD",Pharmaceuticals,5496.578191799998,03 - Health,156377813.63470966
Previous,"SHINPOONG PHARMACEUTICAL CO.,LTD",Pharmaceuticals,5496.578191799998,13 - Climate change,-1812.1087750005267
Previous,"CRYO-CELL INTERNATIONAL, INC.",Health Care Services,56.5921,03 - Health,-38.51262250833139
Previous,"CRYO-CELL INTERNATIONAL, INC.",Health Care Services,56.5921,13 - Climate change,-557.5869726433942
Previous,FFW CORPORATION,Banks,41.3641,03 - Health,-191.51934805679954
Previous,FFW CORPORATION,Banks,41.3641,13 - Climate change,-177.10367648622392
Previous,"Joyfull Co.,Ltd.",Restaurants,230.8240584,03 - Health,-365.568114490791
Previous,"Joyfull Co.,Ltd.",Restaurants,230.8240584,13 - Climate change,-1801.2846747436138
Previous,DFCC Bank PLC,Banks,110.16735270399998,03 - Health,-191.51934805679954
Previous,DFCC Bank PLC,Banks,110.16735270399998,13 - Climate change,-572.0339916805235
Previous,Seylan Bank Plc,Banks,131.12669486399994,03 - Health,-191.51934805679954
Previous,Seylan Bank Plc,Banks,131.12669486399994,13 - Climate change,-758.4251896204823
Previous,ATTICA BANK S.A.,Banks,121.15263383999998,03 - Health,-63.356906579518736
Previous,ATTICA BANK S.A.,Banks,121.15263383999998,13 - Climate change,-562.5789868719735
Previous,Piraeus Financial Holdings S.A.,Banks,636.3731987999997,03 - Health,-44.1786817999765
Previous,Piraeus Financial Holdings S.A.,Banks,636.3731987999997,13 - Climate change,-179.68876817806765
Previous,ALPHA BANK S.A.,Banks,1653.4130400000001,03 - Health,-21.90563154848353
Previous,ALPHA BANK S.A.,Banks,1653.4130400000001,13 - Climate change,-94.8989278934252
Previous,NATIONAL BANK OF GREECE S.A.,Banks,2320.6263768000003,03 - Health,-122.16179245093801
Previous,NATIONAL BANK OF GREECE S.A.,Banks,2320.6263768000003,13 - Climate change,-970.1405201315255
Previous,EUROBANK ERGASIAS SERVICES AND HOLDINGS S.A.,Banks,2407.3940808,03 - Health,-73.29523045515458
Previous,EUROBANK ERGASIAS SERVICES AND HOLDINGS S.A.,Banks,2407.3940808,13 - Climate change,-240.53771734158653
Previous,HBOS PLC,Banks,,03 - Health,-191.51934805679954
Previous,HBOS PLC,Banks,,13 - Climate change,-177.10367648622392
Previous,"SHANGHAI FUDAN FORWARD S&T CO., LTD",Pharmaceuticals,769.668228,03 - Health,13495530.296211723
Previous,"SHANGHAI FUDAN FORWARD S&T CO., LTD",Pharmaceuticals,769.668228,13 - Climate change,-1307.6205439997848
Previous,Sharps Compliance Corp.,Health Care Services,115.095,03 - Health,-38.51262250833139
Previous,Sharps Compliance Corp.,Health Care Services,115.095,13 - Climate change,-622.8443981397364
Previous,Ohsho Food Service Corp.,Restaurants,997.984998,03 - Health,-65.51918629220962
Previous,Ohsho Food Service Corp.,Restaurants,997.984998,13 - Climate change,-1449.3262406771348
Previous,"Hangzhou TianMuShan Pharmaceutical Enterprise Co., Ltd",Pharmaceuticals,150.5255312,03 - Health,12647829.058043657
Previous,"Hangzhou TianMuShan Pharmaceutical Enterprise Co., Ltd",Pharmaceuticals,150.5255312,13 - Climate change,-2504.508165001859
Previous,"Grupo Financiero Banorte, S.A.B. de C.V.",Banks,16785.559549200003,03 - Health,-148.86850378199034
Previous,"Grupo Financiero Banorte, S.A.B. de C.V.",Banks,16785.559549200003,13 - Climate change,-257.5201005746639
Previous,Sanofi-Aventis Pakistan Ltd.,Pharmaceuticals,47.1660055664,03 - Health,25985683.55238729
Previous,Sanofi-Aventis Pakistan Ltd.,Pharmaceuticals,47.1660055664,13 - Climate change,-2851.2263459993915
Previous,BBVA French Bank,Banks,1592.8413466000004,03 - Health,-137.06481240015287
Previous,BBVA French Bank,Banks,1592.8413466000004,13 - Climate change,-332.5396559814447
Previous,Jollibee Foods Corp.,Restaurants,4269.3880019,03 - Health,-830.0260957742979
Previous,Jollibee Foods Corp.,Restaurants,4269.3880019,13 - Climate change,-3965.012676616703
Previous,BANCA MONTE DEI PASCHI DI SIENA S.P.A.,Banks,1131.0894216,03 - Health,-142.76457919839862
Previous,BANCA MONTE DEI PASCHI DI SIENA S.P.A.,Banks,1131.0894216,13 - Climate change,-437.1997939909709
Previous,Kotak Mahindra Bank Ltd.,Banks,34744.131703,03 - Health,-195.5289881286398
Previous,Kotak Mahindra Bank Ltd.,Banks,34744.131703,13 - Climate change,-499.33400476540515
Previous,Jagsonpal Pharmaceuticals Ltd.,Pharmaceuticals,6.404695834500001,03 - Health,86421600.94200417
Previous,Jagsonpal Pharmaceuticals Ltd.,Pharmaceuticals,6.404695834500001,13 - Climate change,-1665.8217589999992
Previous,Swedbank AB,Banks,17243.105138,03 - Health,-180.3727406736951
Previous,Swedbank AB,Banks,17243.105138,13 - Climate change,-43.7229162688435
Previous,SPAREBANKEN SOR,Banks,204.10436952,03 - Health,-191.51934805679954
Previous,SPAREBANKEN SOR,Banks,204.10436952,13 - Climate change,-124.33543382239743
Previous,STERLING BIOTECH LIMITED,Pharmaceuticals,2.9360687529,03 - Health,86421600.94200417
Previous,STERLING BIOTECH LIMITED,Pharmaceuticals,2.9360687529,13 - Climate change,-1298.3303554794554
Previous,Unichem Laboratories Ltd.,Pharmaceuticals,149.28809341,03 - Health,78105436.67468947
Previous,Unichem Laboratories Ltd.,Pharmaceuticals,149.28809341,13 - Climate change,-2627.252857999999
Previous,KEB Hana Bank,Banks,4283.6976024000005,03 - Health,-191.51934805679954
Previous,KEB Hana Bank,Banks,4283.6976024000005,13 - Climate change,-177.10367648622392
Previous,Knafaim Holdings Ltd.,Airlines,41.145998074000005,03 - Health,-9697.894044370361
Previous,Knafaim Holdings Ltd.,Airlines,41.145998074000005,13 - Climate change,-74498.84501051996
Previous,"Patterson-UTI Energy, Inc.",Oil & Gas Drilling,986.915,03 - Health,-1054.8357260402772
Previous,"Patterson-UTI Energy, Inc.",Oil & Gas Drilling,986.915,13 - Climate change,-3497.637274155825
Previous,Burgan Bank SAK,Banks,1840.26925232,03 - Health,-284.57019457499416
Previous,Burgan Bank SAK,Banks,1840.26925232,13 - Climate change,-229.91512356728165
Previous,The Gulf Bank of Kuwait,Banks,2164.8034936,03 - Health,-394.03746359426736
Previous,The Gulf Bank of Kuwait,Banks,2164.8034936,13 - Climate change,-264.39565058517553
Previous,Kuwait International Bank KSC,Banks,699.2164609600002,03 - Health,-166.99946062975476
Previous,Kuwait International Bank KSC,Banks,699.2164609600002,13 - Climate change,-208.56935850277478
Previous,Kuwait Finance House KSC,Banks,16984.602648800002,03 - Health,-70.47127162001374
Previous,Kuwait Finance House KSC,Banks,16984.602648800002,13 - Climate change,-256.91927692456466
Previous,"First National of Nebraska, Inc.",Banks,3131.83,03 - Health,-191.51934805679952
Previous,"First National of Nebraska, Inc.",Banks,3131.83,13 - Climate change,-313.48382215438096
Previous,Pioneer Energy Services Corp.,Oil & Gas Drilling,0.0438162,03 - Health,-642.5302487906648
Previous,Pioneer Energy Services Corp.,Oil & Gas Drilling,0.0438162,13 - Climate change,-10426.200507401558
Previous,Arab Tunisian Bank,Banks,103.084982,03 - Health,-191.51934805679954
Previous,Arab Tunisian Bank,Banks,103.084982,13 - Climate change,-455.4525991764758
Previous,Regional Express Holdings Ltd.,Airlines,90.99796880299999,03 - Health,-9697.894044370361
Previous,Regional Express Holdings Ltd.,Airlines,90.99796880299999,13 - Climate change,-55750.329286972636
Previous,HSBC Bank Malta Plc,Banks,363.992202,03 - Health,-191.51934805679954
Previous,HSBC Bank Malta Plc,Banks,363.992202,13 - Climate change,-159.47405688283126
Previous,"Shanghai Haixin Group Co., Ltd.",Pharmaceuticals,414.02,03 - Health,32698424.67560883
Previous,"Shanghai Haixin Group Co., Ltd.",Pharmaceuticals,414.02,13 - Climate change,-2124.1420629994645
Previous,"Yunnan Baiyao Group Co., Ltd.",Pharmaceuticals,20560.08896,03 - Health,-801.3025128266714
Previous,"Yunnan Baiyao Group Co., Ltd.",Pharmaceuticals,20560.08896,13 - Climate change,-707.8021060000077
Previous,Banco Macro SA,Banks,2427.451978,03 - Health,-339.5357754476984
Previous,Banco Macro SA,Banks,2427.451978,13 - Climate change,-152.8257393911611
Previous,SANTANDER RIO BANK S.A.,Banks,1542.3879450000004,03 - Health,-191.51934805679954
Previous,SANTANDER RIO BANK S.A.,Banks,1542.3879450000004,13 - Climate change,-531.9712022038151
Previous,PT Bank Negara Indonesia (Persero) Tbk,Banks,8286.327658499999,03 - Health,-54.90446510256874
Previous,PT Bank Negara Indonesia (Persero) Tbk,Banks,8286.327658499999,13 - Climate change,-367.84888869666145
Previous,"North China Pharmaceutical Co., Ltd.",Pharmaceuticals,2409.08036,03 - Health,25787838.834303644
Previous,"North China Pharmaceutical Co., Ltd.",Pharmaceuticals,2409.08036,13 - Climate change,-2150.47209899997
Previous,Costa Verde Aeronautica SA,Airlines,1968.7410532,03 - Health,-9697.894044370361
Previous,Costa Verde Aeronautica SA,Airlines,1968.7410532,13 - Climate change,-43365.44806260384
Previous,"Grupo Elektra, Sociedad Anonima Bursatil de Capital Variable",Banks,17162.227041600006,03 - Health,-169.3117728930498
Previous,"Grupo Elektra, Sociedad Anonima Bursatil de Capital Variable",Banks,17162.227041600006,13 - Climate change,-1015.9559142375558
Previous,IDBI BANK LIMITED,Banks,2806.8134155,03 - Health,-100.33431121762166
Previous,IDBI BANK LIMITED,Banks,2806.8134155,13 - Climate change,-1102.8266036563848
Previous,"Kukje Pharma Co., Ltd.",Pharmaceuticals,152.937818475,03 - Health,7141585.802805721
Previous,"Kukje Pharma Co., Ltd.",Pharmaceuticals,152.937818475,13 - Climate change,-2101.2030139992844
Previous,Wooridul Pharmaceutical Ltd.,Pharmaceuticals,143.355046845,03 - Health,70131516.05206388
Previous,Wooridul Pharmaceutical Ltd.,Pharmaceuticals,143.355046845,13 - Climate change,-1832.1880739998355
Previous,"TAICHUNG COMMERCIAL BANK Co., Ltd.",Banks,1502.68167351,03 - Health,-169.1602092691209
Previous,"TAICHUNG COMMERCIAL BANK Co., Ltd.",Banks,1502.68167351,13 - Climate change,-408.58456053457456
Previous,Canada House Wellness Group Inc.,Pharmaceuticals,7.904307516600001,03 - Health,-324.32031632854455
Previous,Canada House Wellness Group Inc.,Pharmaceuticals,7.904307516600001,13 - Climate change,-12704.250175978366
Previous,Bank Millennium SA,Banks,1047.41366871,03 - Health,-326.93344440523805
Previous,Bank Millennium SA,Banks,1047.41366871,13 - Climate change,-655.3369743911652
Previous,ING BANK SLASKI SPOLKA AKCYJNA,Banks,6956.213012,03 - Health,-154.03545798648946
Previous,ING BANK SLASKI SPOLKA AKCYJNA,Banks,6956.213012,13 - Climate change,-319.266932952312
Previous,mBank SA,Banks,2004.62897463,03 - Health,-339.60030902592564
Previous,mBank SA,Banks,2004.62897463,13 - Climate change,-322.46853081075574
Previous,BIOSYENT INC.,Pharmaceuticals,78.11073426300001,03 - Health,74594407.77674282
Previous,BIOSYENT INC.,Pharmaceuticals,78.11073426300001,13 - Climate change,-1965.2985099980972
Previous,"THE SUPREME CANNABIS COMPANY, INC.",Pharmaceuticals,70.7918196161,03 - Health,-94.34920536634095
Previous,"THE SUPREME CANNABIS COMPANY, INC.",Pharmaceuticals,70.7918196161,13 - Climate change,-5552.4783
Previous,ABBOTT LABORATORIES PAKISTAN LIMITED,Pharmaceuticals,477.51935524,03 - Health,58377767.78037753
Previous,ABBOTT LABORATORIES PAKISTAN LIMITED,Pharmaceuticals,477.51935524,13 - Climate change,-3012.72551
Previous,Askari Bank Ltd.,Banks,190.34329209999999,03 - Health,-191.51934805679954
Previous,Askari Bank Ltd.,Banks,190.34329209999999,13 - Climate change,-1096.5683036644214
Previous,BANK AL-HABIB LIMITED,Banks,499.50109164800006,03 - Health,-191.51934805679952
Previous,BANK AL-HABIB LIMITED,Banks,499.50109164800006,13 - Climate change,-644.0326268603201
Previous,The Bank of Punjab,Banks,158.24758068,03 - Health,-497.93443853567146
Previous,The Bank of Punjab,Banks,158.24758068,13 - Climate change,-528.7769541135956
Previous,The Searle Co. Ltd.,Pharmaceuticals,273.28008266,03 - Health,85514364.50104244
Previous,The Searle Co. Ltd.,Pharmaceuticals,273.28008266,13 - Climate change,-4082.8238700007
Previous,Wyeth Pakistan Ltd.,Pharmaceuticals,10.464796861200002,03 - Health,86274319.55161545
Previous,Wyeth Pakistan Ltd.,Pharmaceuticals,10.464796861200002,13 - Climate change,-6022.861378019674
Previous,Ferozsons Laboratories Ltd.,Pharmaceuticals,58.56090327720001,03 - Health,86131904.43062386
Previous,Ferozsons Laboratories Ltd.,Pharmaceuticals,58.56090327720001,13 - Climate change,-3683.9660299987618
Previous,GlaxoSmithKline Pakistan Ltd.,Pharmaceuticals,394.483123184,03 - Health,46576029.334160864
Previous,GlaxoSmithKline Pakistan Ltd.,Pharmaceuticals,394.483123184,13 - Climate change,-4656.862410000788
Previous,Makers Laboratories Ltd.,Pharmaceuticals,2.0528146074,03 - Health,86421600.94200417
Previous,Makers Laboratories Ltd.,Pharmaceuticals,2.0528146074,13 - Climate change,-8073.184007000001
Previous,Habib Metropolitan Bank Ltd.,Banks,263.8105402,03 - Health,-191.51934805679954
Previous,Habib Metropolitan Bank Ltd.,Banks,263.8105402,13 - Climate change,-727.0249211528123
Previous,MCB BANK LIMITED,Banks,1417.80327232,03 - Health,-303.44409204575913
Previous,MCB BANK LIMITED,Banks,1417.80327232,13 - Climate change,-604.520996881687
Previous,OTSUKA PAKISTAN LIMITED,Pharmaceuticals,26.408820152000004,03 - Health,-324.32031632854455
Previous,OTSUKA PAKISTAN LIMITED,Pharmaceuticals,26.408820152000004,13 - Climate change,-4305.4874899929255
Previous,Soneri Bank Ltd.,Banks,70.83269418,03 - Health,-191.51934805679957
Previous,Soneri Bank Ltd.,Banks,70.83269418,13 - Climate change,-613.2061521299413
Previous,"VIVUS, INC.",Pharmaceuticals,28.9653,03 - Health,19004739.868005086
Previous,"VIVUS, INC.",Pharmaceuticals,28.9653,13 - Climate change,-1168.968343
Previous,"Shokubun Co., Ltd.",Restaurants,24.4784033325,03 - Health,-365.568114490791
Previous,"Shokubun Co., Ltd.",Restaurants,24.4784033325,13 - Climate change,-2576.591662075679
Previous,"Kozosushi Co., Ltd.",Restaurants,50.8336876125,03 - Health,-365.568114490791
Previous,"Kozosushi Co., Ltd.",Restaurants,50.8336876125,13 - Climate change,-2255.4479459531312
Previous,FNB Namibia Holdings Ltd.,Banks,595.3261818,03 - Health,-191.51934805679954
Previous,FNB Namibia Holdings Ltd.,Banks,595.3261818,13 - Climate change,-225.97035899052256
Previous,PT Tempo Scan Pacific Tbk,Pharmaceuticals,453.80852999999996,03 - Health,23965974.616962817
Previous,PT Tempo Scan Pacific Tbk,Pharmaceuticals,453.80852999999996,13 - Climate change,-3192.475783000019
Previous,BNP Paribas Fortis S.A.,Banks,3853.080972,03 - Health,-191.51934805679954
Previous,BNP Paribas Fortis S.A.,Banks,3853.080972,13 - Climate change,-111.13618726513778
Previous,CSPC Pharmaceutical Group Ltd.,Pharmaceuticals,12166.593498,03 - Health,67857694.38450478
Previous,CSPC Pharmaceutical Group Ltd.,Pharmaceuticals,12166.593498,13 - Climate change,-11801.37351342925
Previous,DAISYO CORPORATION,Restaurants,247.555600425,03 - Health,-186.9889318271256
Previous,DAISYO CORPORATION,Restaurants,247.555600425,13 - Climate change,-2714.3363364021966
Previous,Central Bank of India,Banks,975.9170250900003,03 - Health,-61.36170300961911
Previous,Central Bank of India,Banks,975.9170250900003,13 - Climate change,-458.4676271520914
Previous,Chong Hing Bank Ltd.,Banks,1173.252195,03 - Health,-395.0227964569134
Previous,Chong Hing Bank Ltd.,Banks,1173.252195,13 - Climate change,-241.59737386382994
Previous,OTP Bank Nyrt,Banks,11612.135483600001,03 - Health,-110.65830551701487
Previous,OTP Bank Nyrt,Banks,11612.135483600001,13 - Climate change,-133.10534280429854
Previous,"Towa Pharmaceutical Co., Ltd.",Pharmaceuticals,1026.63004575,03 - Health,56451797.82497729
Previous,"Towa Pharmaceutical Co., Ltd.",Pharmaceuticals,1026.63004575,13 - Climate change,-1437.3982540000002
Previous,KAPPAC PHARMA LTD,Pharmaceuticals,51.626312937,03 - Health,-324.32031632854455
Previous,KAPPAC PHARMA LTD,Pharmaceuticals,51.626312937,13 - Climate change,-9606.238090000003
Previous,LACTOSE (INDIA) LIMITED,Pharmaceuticals,2.3981446325,03 - Health,12569708.411879579
Previous,LACTOSE (INDIA) LIMITED,Pharmaceuticals,2.3981446325,13 - Climate change,-5320.031793
Previous,Barclays Bank of Botswana Ltd.,Banks,433.47401572200005,03 - Health,-191.51934805679954
Previous,Barclays Bank of Botswana Ltd.,Banks,433.47401572200005,13 - Climate change,-610.6888517333141
Previous,Banque Marocaine du Commerce Exterieur SA,Banks,3354.0324332,03 - Health,-49.291071014371084
Previous,Banque Marocaine du Commerce Exterieur SA,Banks,3354.0324332,13 - Climate change,-357.3432456036053
Previous,MAROCAINE POUR LE COMMERCE ET L'INDUSTRIE (BANQUE) SA,Banks,886.21544454,03 - Health,-191.51934805679952
Previous,MAROCAINE POUR LE COMMERCE ET L'INDUSTRIE (BANQUE) SA,Banks,886.21544454,13 - Climate change,-647.6608515194088
Previous,CREDIT DU MAROC (STE) S.A.,Banks,522.32357417,03 - Health,-191.51934805679954
Previous,CREDIT DU MAROC (STE) S.A.,Banks,522.32357417,13 - Climate change,-494.1926830891514
Previous,CREDIT IMMOBILIER ET HOTELIER S.A.,Banks,755.52759443,03 - Health,-191.51934805679954
Previous,CREDIT IMMOBILIER ET HOTELIER S.A.,Banks,755.52759443,13 - Climate change,-745.8249617753079
Previous,First National Bank of Botswana Ltd.,Banks,577.2127410720001,03 - Health,-191.51934805679954
Previous,First National Bank of Botswana Ltd.,Banks,577.2127410720001,13 - Climate change,-670.6678318421122
Previous,"Tonghua Dongbao Pharmaceutical Co., Ltd.",Pharmaceuticals,3876.019508,03 - Health,4366228.80285709
Previous,"Tonghua Dongbao Pharmaceutical Co., Ltd.",Pharmaceuticals,3876.019508,13 - Climate change,-1801.1792819998288
Previous,"Amedisys, Inc.",Health Care Services,9625.41,03 - Health,-38.51262250833139
Previous,"Amedisys, Inc.",Health Care Services,9625.41,13 - Climate change,-224.195932193603
Previous,Piramal Enterprises Ltd.,Pharmaceuticals,2943.7601879999997,03 - Health,30090503.647664584
Previous,Piramal Enterprises Ltd.,Pharmaceuticals,2943.7601879999997,13 - Climate change,-2714.6052084445905
Previous,Bank Muscat SAOG,Banks,3325.0162823999995,03 - Health,-45.526627466165756
Previous,Bank Muscat SAOG,Banks,3325.0162823999995,13 - Climate change,-87.0275385221348
Previous,PHAARMASIA LIMITED,Pharmaceuticals,1.3294652575299999,03 - Health,-324.32031632854455
Previous,PHAARMASIA LIMITED,Pharmaceuticals,1.3294652575299999,13 - Climate change,-5304.673726027542
Previous,Instituto Rosenbusch SA,Pharmaceuticals,8.180288857999999,03 - Health,-324.32031632854455
Previous,Instituto Rosenbusch SA,Pharmaceuticals,8.180288857999999,13 - Climate change,-5381.201783996872
Previous,Standard Chartered Botswana Ltd.,Banks,40.9069870088,03 - Health,-191.51934805679954
Previous,Standard Chartered Botswana Ltd.,Banks,40.9069870088,13 - Climate change,-613.1436921428354
Previous,Wema Bank Plc,Banks,73.33962705200001,03 - Health,-191.51934805679952
Previous,Wema Bank Plc,Banks,73.33962705200001,13 - Climate change,-177.10367648622392
Previous,Grupo Financiero Inbursa SAB de CV,Banks,8187.2511792,03 - Health,-128.22396139694501
Previous,Grupo Financiero Inbursa SAB de CV,Banks,8187.2511792,13 - Climate change,-456.93001059345715
Previous,State Bank of India,Banks,24625.20123,03 - Health,-400.3275991672247
